record_id,date,month,branch_id,branch_name,city,ingredient,ingredient_category,unit,supplier,qty_ordered,unit_price,total_purchase_cost,qty_wasted,waste_cost,waste_pct,waste_reason,current_stock,min_stock,stock_status,needs_reorder,reorder_frequency,shelf_life_days,year_month
INV-00543,2025-12-04,December,SUC007,Cancún,Cancún,Cebolla,Verduras,kg,Verduras Frescas SA,43,23.46,1008.78,3.46,81.17,8.05,Exceso de pedido,10.1,10.8,Bajo,True,Semanal,14,2025-12
INV-00544,2025-09-20,September,SUC005,Puebla,Puebla,Aguacate,Verduras,kg,Verduras Frescas SA,15,82.85,1242.75,1.81,149.96,12.07,Exceso de pedido,6.1,3.8,Alto,False,Diario,4,2025-09
INV-00545,2025-07-28,July,SUC003,Guadalajara,Guadalajara,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,47,32.64,1534.08,2.42,78.99,5.15,Devolución cliente,24.5,11.8,Alto,False,Semanal,10,2025-07
INV-00546,2026-01-14,January,SUC010,León,León,Refrescos,Bebidas,caja,Bebidas del Norte,21,174.93,3673.53,3.32,580.77,15.81,Error de preparación,9.2,5.2,Alto,False,Quincenal,90,2026-01
INV-00547,2026-01-09,January,SUC003,Guadalajara,Guadalajara,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,23,110.16,2533.68,2.57,283.11,11.17,Devolución cliente,16.3,5.8,Alto,False,Diario,5,2026-01
INV-00548,2025-03-15,March,SUC007,Cancún,Cancún,Tomate,Verduras,kg,Verduras Frescas SA,12,30.09,361.08,1.9,57.17,15.83,Caducidad,5.4,3.0,Alto,False,Diario,5,2025-03
INV-00549,2025-07-29,July,SUC004,Monterrey,Monterrey,Limón,Verduras,kg,Verduras Frescas SA,23,31.53,725.19,1.71,53.92,7.43,Daño en almacenamiento,15.9,5.8,Alto,False,Semanal,14,2025-07
INV-00550,2025-02-21,February,SUC006,Querétaro,Querétaro,Pollo,Carnes,kg,Carnes Selectas MX,17,91.73,1559.41,3.25,298.12,19.12,Exceso de pedido,12.8,4.2,Alto,False,Diario,4,2025-02
INV-00551,2025-06-03,June,SUC008,Mérida,Mérida,Salsa Verde,Salsas,litro,Distribuidora del Centro,19,58.26,1106.94,4.12,240.03,21.68,Caducidad,5.9,4.8,Normal,False,Semanal,7,2025-06
INV-00552,2025-09-16,September,SUC007,Cancún,Cancún,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,41,35.75,1465.75,3.24,115.83,7.9,Exceso de pedido,22.4,10.2,Alto,False,Semanal,10,2025-09
INV-00553,2026-01-18,January,SUC010,León,León,Limón,Verduras,kg,Verduras Frescas SA,29,30.94,897.26,2.49,77.04,8.59,Caducidad,6.8,7.2,Bajo,True,Semanal,14,2026-01
INV-00554,2025-11-01,November,SUC002,Ciudad de México Sur,Ciudad de México,Refrescos,Bebidas,caja,Bebidas del Norte,48,168.91,8107.68,7.15,1207.71,14.9,Daño en almacenamiento,19.5,12.0,Alto,False,Quincenal,90,2025-11
INV-00555,2025-08-12,August,SUC001,Ciudad de México Centro,Ciudad de México,Arroz,Básicos,kg,Distribuidora del Centro,25,25.57,639.25,2.27,58.04,9.08,Caducidad,14.8,6.2,Alto,False,Quincenal,180,2025-08
INV-00556,2025-07-26,July,SUC008,Mérida,Mérida,Pollo,Carnes,kg,Carnes Selectas MX,34,96.03,3265.02,9.29,892.12,27.32,Caducidad,11.5,8.5,Normal,False,Diario,4,2025-07
INV-00557,2025-07-05,July,SUC010,León,León,Cerveza,Bebidas,caja,Bebidas del Norte,7,284.09,1988.63,0.95,269.89,13.57,Caducidad,4.8,1.8,Alto,False,Quincenal,180,2025-07
INV-00558,2025-08-05,August,SUC009,Tijuana,Tijuana,Tomate,Verduras,kg,Verduras Frescas SA,44,28.11,1236.84,6.74,189.46,15.32,Error de preparación,21.2,11.0,Alto,False,Diario,5,2025-08
INV-00559,2025-08-20,August,SUC009,Tijuana,Tijuana,Arroz,Básicos,kg,Distribuidora del Centro,10,26.73,267.3,0.66,17.64,6.6,Caducidad,5.7,2.5,Alto,False,Quincenal,180,2025-08
INV-00560,2025-06-21,June,SUC005,Puebla,Puebla,Salsa Roja,Salsas,litro,Distribuidora del Centro,44,50.53,2223.32,9.17,463.36,20.84,Caducidad,14.6,11.0,Normal,False,Semanal,7,2025-06
INV-00561,2025-02-18,February,SUC009,Tijuana,Tijuana,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,18,115.79,2084.22,1.76,203.79,9.78,Caducidad,9.7,4.5,Alto,False,Diario,5,2025-02
INV-00562,2025-07-23,July,SUC009,Tijuana,Tijuana,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,15,39.96,599.4,1.39,55.54,9.27,Error de preparación,9.3,3.8,Alto,False,Semanal,10,2025-07
INV-00563,2025-06-26,June,SUC001,Ciudad de México Centro,Ciudad de México,Cerveza,Bebidas,caja,Bebidas del Norte,27,271.54,7331.58,2.7,733.16,10.0,Daño en almacenamiento,18.9,6.8,Alto,False,Quincenal,180,2025-06
INV-00564,2025-09-16,September,SUC005,Puebla,Puebla,Aguacate,Verduras,kg,Verduras Frescas SA,26,86.11,2238.86,3.05,262.64,11.73,Exceso de pedido,8.6,6.5,Normal,False,Diario,4,2025-09
INV-00565,2025-02-14,February,SUC010,León,León,Salsa Verde,Salsas,litro,Distribuidora del Centro,41,52.17,2138.97,11.79,615.08,28.76,Devolución cliente,29.2,10.2,Alto,False,Semanal,7,2025-02
INV-00566,2025-11-13,November,SUC007,Cancún,Cancún,Queso Fresco,Lácteos,kg,Lácteos Premium,16,96.76,1548.16,2.82,272.86,17.62,Daño en almacenamiento,7.2,4.0,Alto,False,Semanal,10,2025-11
INV-00567,2025-06-13,June,SUC006,Querétaro,Querétaro,Crema,Lácteos,litro,Lácteos Premium,25,46.28,1157.0,2.59,119.87,10.36,Exceso de pedido,11.9,6.2,Alto,False,Semanal,14,2025-06
INV-00568,2025-04-16,April,SUC008,Mérida,Mérida,Refrescos,Bebidas,caja,Bebidas del Norte,42,180.74,7591.08,6.03,1089.86,14.36,Exceso de pedido,32.4,10.5,Alto,False,Quincenal,90,2025-04
INV-00569,2025-03-28,March,SUC002,Ciudad de México Sur,Ciudad de México,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,10,24.08,240.8,1.89,45.51,18.9,Exceso de pedido,4.0,2.5,Alto,False,Diario,3,2025-03
INV-00570,2026-01-21,January,SUC001,Ciudad de México Centro,Ciudad de México,Tequila,Bebidas,botella,Bebidas del Norte,38,319.97,12158.86,2.53,809.52,6.66,Caducidad,9.8,9.5,Normal,False,Quincenal,365,2026-01
INV-00571,2025-08-10,August,SUC002,Ciudad de México Sur,Ciudad de México,Aceite,Básicos,litro,Distribuidora del Centro,21,44.71,938.91,1.86,83.16,8.86,Exceso de pedido,15.2,5.2,Alto,False,Quincenal,365,2025-08
INV-00572,2025-08-30,August,SUC007,Cancún,Cancún,Arroz,Básicos,kg,Distribuidora del Centro,44,27.27,1199.88,6.45,175.89,14.66,Error de preparación,25.3,11.0,Alto,False,Quincenal,180,2025-08
INV-00573,2025-11-11,November,SUC006,Querétaro,Querétaro,Salsa Verde,Salsas,litro,Distribuidora del Centro,19,58.35,1108.65,1.71,99.78,9.0,Caducidad,11.4,4.8,Alto,False,Semanal,7,2025-11
INV-00574,2025-04-26,April,SUC002,Ciudad de México Sur,Ciudad de México,Crema,Lácteos,litro,Lácteos Premium,27,45.71,1234.17,3.84,175.53,14.22,Exceso de pedido,11.2,6.8,Alto,False,Semanal,14,2025-04
INV-00575,2025-11-23,November,SUC007,Cancún,Cancún,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,37,24.77,916.49,3.96,98.09,10.7,Daño en almacenamiento,17.5,9.2,Alto,False,Diario,3,2025-11
INV-00576,2026-01-07,January,SUC004,Monterrey,Monterrey,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,47,120.23,5650.81,3.77,453.27,8.02,Caducidad,32.5,11.8,Alto,False,Diario,5,2026-01
INV-00577,2025-09-21,September,SUC004,Monterrey,Monterrey,Mole,Salsas,kg,Distribuidora del Centro,22,116.87,2571.14,1.73,202.19,7.86,Daño en almacenamiento,16.6,5.5,Alto,False,Quincenal,30,2025-09
INV-00578,2026-01-21,January,SUC009,Tijuana,Tijuana,Carne de Res,Carnes,kg,Carnes Selectas MX,7,202.0,1414.0,0.81,163.62,11.57,Exceso de pedido,2.3,1.8,Normal,False,Diario,5,2026-01
INV-00579,2025-04-21,April,SUC003,Guadalajara,Guadalajara,Cerveza,Bebidas,caja,Bebidas del Norte,31,315.23,9772.13,1.57,494.91,5.06,Caducidad,7.3,7.8,Bajo,True,Quincenal,180,2025-04
INV-00580,2025-06-16,June,SUC003,Guadalajara,Guadalajara,Chile Poblano,Verduras,kg,Verduras Frescas SA,44,43.44,1911.36,5.83,253.26,13.25,Caducidad,22.3,11.0,Alto,False,Semanal,7,2025-06
INV-00581,2025-10-12,October,SUC003,Guadalajara,Guadalajara,Carne de Res,Carnes,kg,Carnes Selectas MX,26,188.29,4895.54,3.8,715.5,14.62,Exceso de pedido,6.6,6.5,Normal,False,Diario,5,2025-10
INV-00582,2025-07-20,July,SUC005,Puebla,Puebla,Aceite,Básicos,litro,Distribuidora del Centro,15,47.53,712.95,1.61,76.52,10.73,Exceso de pedido,10.5,3.8,Alto,False,Quincenal,365,2025-07
INV-00583,2025-11-22,November,SUC009,Tijuana,Tijuana,Frijoles,Básicos,kg,Distribuidora del Centro,40,31.63,1265.2,3.22,101.85,8.05,Exceso de pedido,22.5,10.0,Alto,False,Quincenal,180,2025-11
INV-00584,2025-03-25,March,SUC010,León,León,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,9,36.12,325.08,1.58,57.07,17.56,Caducidad,5.4,2.2,Alto,False,Diario,5,2025-03
INV-00585,2025-06-25,June,SUC008,Mérida,Mérida,Cerveza,Bebidas,caja,Bebidas del Norte,21,279.26,5864.46,2.55,712.11,12.14,Caducidad,12.7,5.2,Alto,False,Quincenal,180,2025-06
INV-00586,2025-12-09,December,SUC009,Tijuana,Tijuana,Aguacate,Verduras,kg,Verduras Frescas SA,33,71.35,2354.55,3.81,271.84,11.55,Caducidad,8.7,8.2,Normal,False,Diario,4,2025-12
INV-00587,2025-07-07,July,SUC007,Cancún,Cancún,Carne de Res,Carnes,kg,Carnes Selectas MX,23,189.32,4354.36,5.1,965.53,22.17,Caducidad,13.7,5.8,Alto,False,Diario,5,2025-07
INV-00588,2025-05-01,May,SUC010,León,León,Crema,Lácteos,litro,Lácteos Premium,34,41.09,1397.06,7.94,326.25,23.35,Exceso de pedido,10.2,8.5,Normal,False,Semanal,14,2025-05
INV-00589,2025-03-26,March,SUC008,Mérida,Mérida,Refrescos,Bebidas,caja,Bebidas del Norte,40,203.08,8123.2,6.71,1362.67,16.78,Daño en almacenamiento,13.2,10.0,Normal,False,Quincenal,90,2025-03
INV-00590,2025-06-10,June,SUC008,Mérida,Mérida,Queso Oaxaca,Lácteos,kg,Lácteos Premium,10,136.13,1361.3,1.56,212.36,15.6,Exceso de pedido,5.7,2.5,Alto,False,Semanal,14,2025-06
INV-00591,2025-06-15,June,SUC007,Cancún,Cancún,Pollo,Carnes,kg,Carnes Selectas MX,34,76.73,2608.82,8.07,619.21,23.74,Caducidad,21.9,8.5,Alto,False,Diario,4,2025-06
INV-00592,2025-05-05,May,SUC008,Mérida,Mérida,Cebolla,Verduras,kg,Verduras Frescas SA,39,21.71,846.69,6.22,135.04,15.95,Caducidad,19.4,9.8,Alto,False,Semanal,14,2025-05
INV-00593,2025-02-25,February,SUC005,Puebla,Puebla,Chile Poblano,Verduras,kg,Verduras Frescas SA,14,41.48,580.72,4.04,167.58,28.86,Caducidad,4.1,3.5,Normal,False,Semanal,7,2025-02
INV-00594,2025-12-16,December,SUC003,Guadalajara,Guadalajara,Cilantro,Verduras,manojo,Verduras Frescas SA,33,8.86,292.38,3.85,34.11,11.67,Caducidad,18.6,8.2,Alto,False,Diario,3,2025-12
INV-00595,2025-09-08,September,SUC010,León,León,Arroz,Básicos,kg,Distribuidora del Centro,38,29.18,1108.84,6.7,195.51,17.63,Daño en almacenamiento,29.7,9.5,Alto,False,Quincenal,180,2025-09
INV-00596,2025-12-30,December,SUC010,León,León,Limón,Verduras,kg,Verduras Frescas SA,42,28.61,1201.62,3.74,107.0,8.9,Exceso de pedido,25.0,10.5,Alto,False,Semanal,14,2025-12
INV-00597,2025-11-05,November,SUC009,Tijuana,Tijuana,Limón,Verduras,kg,Verduras Frescas SA,35,27.83,974.05,3.33,92.67,9.51,Daño en almacenamiento,10.8,8.8,Normal,False,Semanal,14,2025-11
INV-00598,2025-07-20,July,SUC005,Puebla,Puebla,Aguacate,Verduras,kg,Verduras Frescas SA,26,85.34,2218.84,6.92,590.55,26.62,Caducidad,5.3,6.5,Bajo,True,Diario,4,2025-07
INV-00599,2025-10-21,October,SUC005,Puebla,Puebla,Limón,Verduras,kg,Verduras Frescas SA,23,27.08,622.84,4.19,113.47,18.22,Devolución cliente,11.1,5.8,Alto,False,Semanal,14,2025-10
INV-00600,2025-03-08,March,SUC004,Monterrey,Monterrey,Aguacate,Verduras,kg,Verduras Frescas SA,5,81.25,406.25,0.46,37.38,9.2,Exceso de pedido,3.4,1.2,Alto,False,Diario,4,2025-03
INV-00601,2025-04-01,April,SUC010,León,León,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,42,33.63,1412.46,10.39,349.42,24.74,Caducidad,22.4,10.5,Alto,False,Diario,5,2025-04
INV-00602,2026-01-21,January,SUC004,Monterrey,Monterrey,Cilantro,Verduras,manojo,Verduras Frescas SA,5,7.56,37.8,0.33,2.49,6.6,Caducidad,1.8,1.2,Alto,False,Diario,3,2026-01
INV-00603,2026-01-20,January,SUC006,Querétaro,Querétaro,Salsa Verde,Salsas,litro,Distribuidora del Centro,32,62.11,1987.52,5.12,318.0,16.0,Daño en almacenamiento,19.6,8.0,Alto,False,Semanal,7,2026-01
INV-00604,2025-05-05,May,SUC008,Mérida,Mérida,Cebolla,Verduras,kg,Verduras Frescas SA,47,23.59,1108.73,9.75,230.0,20.74,Exceso de pedido,20.3,11.8,Alto,False,Semanal,14,2025-05
INV-00605,2025-03-05,March,SUC010,León,León,Queso Fresco,Lácteos,kg,Lácteos Premium,21,94.04,1974.84,4.55,427.88,21.67,Devolución cliente,15.0,5.2,Alto,False,Semanal,10,2025-03
INV-00606,2025-08-12,August,SUC004,Monterrey,Monterrey,Arroz,Básicos,kg,Distribuidora del Centro,43,25.24,1085.32,2.06,51.99,4.79,Exceso de pedido,12.1,10.8,Normal,False,Quincenal,180,2025-08
INV-00607,2025-02-14,February,SUC002,Ciudad de México Sur,Ciudad de México,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,22,35.84,788.48,2.49,89.24,11.32,Caducidad,13.9,5.5,Alto,False,Diario,5,2025-02
INV-00608,2025-10-29,October,SUC005,Puebla,Puebla,Tomate,Verduras,kg,Verduras Frescas SA,35,31.18,1091.3,5.34,166.5,15.26,Daño en almacenamiento,14.7,8.8,Alto,False,Diario,5,2025-10
INV-00609,2025-12-07,December,SUC004,Monterrey,Monterrey,Cilantro,Verduras,manojo,Verduras Frescas SA,47,8.41,395.27,2.45,20.6,5.21,Daño en almacenamiento,33.3,11.8,Alto,False,Diario,3,2025-12
INV-00610,2025-07-29,July,SUC007,Cancún,Cancún,Tortillas de Maíz,Básicos,paquete,Distribuidora del Centro,9,27.94,251.46,2.22,62.03,24.67,Error de preparación,4.7,2.2,Alto,False,Diario,3,2025-07
INV-00611,2025-08-04,August,SUC007,Cancún,Cancún,Aceite,Básicos,litro,Distribuidora del Centro,30,46.71,1401.3,5.25,245.23,17.5,Error de preparación,21.3,7.5,Alto,False,Quincenal,365,2025-08
INV-00612,2025-04-11,April,SUC003,Guadalajara,Guadalajara,Tequila,Bebidas,botella,Bebidas del Norte,20,356.07,7121.4,1.0,356.07,5.0,Exceso de pedido,14.9,5.0,Alto,False,Quincenal,365,2025-04
INV-00613,2025-03-04,March,SUC008,Mérida,Mérida,Carne de Res,Carnes,kg,Carnes Selectas MX,47,174.68,8209.96,8.3,1449.84,17.66,Caducidad,28.7,11.8,Alto,False,Diario,5,2025-03
INV-00614,2025-09-03,September,SUC006,Querétaro,Querétaro,Salsa Verde,Salsas,litro,Distribuidora del Centro,21,50.62,1063.02,1.82,92.13,8.67,Caducidad,13.6,5.2,Alto,False,Semanal,7,2025-09
INV-00615,2025-10-24,October,SUC001,Ciudad de México Centro,Ciudad de México,Cebolla,Verduras,kg,Verduras Frescas SA,19,22.59,429.21,1.93,43.6,10.16,Caducidad,12.4,4.8,Alto,False,Semanal,14,2025-10
INV-00616,2025-03-25,March,SUC007,Cancún,Cancún,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,13,110.95,1442.35,2.55,282.92,19.62,Caducidad,8.4,3.2,Alto,False,Diario,5,2025-03
INV-00617,2026-01-28,January,SUC003,Guadalajara,Guadalajara,Limón,Verduras,kg,Verduras Frescas SA,45,29.79,1340.55,4.32,128.69,9.6,Exceso de pedido,34.5,11.2,Alto,False,Semanal,14,2026-01
INV-00618,2025-07-04,July,SUC004,Monterrey,Monterrey,Crema,Lácteos,litro,Lácteos Premium,8,41.39,331.12,0.36,14.9,4.5,Daño en almacenamiento,2.7,2.0,Normal,False,Semanal,14,2025-07
INV-00619,2025-05-21,May,SUC008,Mérida,Mérida,Cerveza,Bebidas,caja,Bebidas del Norte,16,286.57,4585.12,2.43,696.37,15.19,Error de preparación,4.4,4.0,Normal,False,Quincenal,180,2025-05
INV-00620,2025-12-31,December,SUC008,Mérida,Mérida,Pollo,Carnes,kg,Carnes Selectas MX,39,89.67,3497.13,8.99,806.13,23.05,Daño en almacenamiento,30.9,9.8,Alto,False,Diario,4,2025-12
INV-00621,2025-08-31,August,SUC003,Guadalajara,Guadalajara,Tomate,Verduras,kg,Verduras Frescas SA,24,31.7,760.8,1.98,62.77,8.25,Daño en almacenamiento,8.3,6.0,Normal,False,Diario,5,2025-08
INV-00622,2025-09-22,September,SUC006,Querétaro,Querétaro,Cilantro,Verduras,manojo,Verduras Frescas SA,17,8.22,139.74,1.67,13.73,9.82,Caducidad,10.5,4.2,Alto,False,Diario,3,2025-09
INV-00623,2025-03-05,March,SUC002,Ciudad de México Sur,Ciudad de México,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,45,37.54,1689.3,6.46,242.51,14.36,Caducidad,27.6,11.2,Alto,False,Diario,5,2025-03
INV-00624,2025-03-12,March,SUC004,Monterrey,Monterrey,Aceite,Básicos,litro,Distribuidora del Centro,49,48.06,2354.94,2.45,117.75,5.0,Caducidad,38.7,12.2,Alto,False,Quincenal,365,2025-03
INV-00625,2025-02-08,February,SUC008,Mérida,Mérida,Aceite,Básicos,litro,Distribuidora del Centro,16,44.98,719.68,2.14,96.26,13.38,Error de preparación,11.1,4.0,Alto,False,Quincenal,365,2025-02
INV-00626,2025-11-13,November,SUC008,Mérida,Mérida,Aceite,Básicos,litro,Distribuidora del Centro,8,46.2,369.6,0.67,30.95,8.38,Daño en almacenamiento,5.5,2.0,Alto,False,Quincenal,365,2025-11
INV-00627,2025-08-22,August,SUC007,Cancún,Cancún,Pollo,Carnes,kg,Carnes Selectas MX,25,77.05,1926.25,3.23,248.87,12.92,Exceso de pedido,12.2,6.2,Alto,False,Diario,4,2025-08
INV-00628,2026-01-23,January,SUC005,Puebla,Puebla,Chile Poblano,Verduras,kg,Verduras Frescas SA,44,42.96,1890.24,6.07,260.77,13.8,Devolución cliente,25.9,11.0,Alto,False,Semanal,7,2026-01
INV-00629,2025-10-20,October,SUC006,Querétaro,Querétaro,Arroz,Básicos,kg,Distribuidora del Centro,30,29.41,882.3,3.22,94.7,10.73,Error de preparación,16.1,7.5,Alto,False,Quincenal,180,2025-10
INV-00630,2025-08-12,August,SUC004,Monterrey,Monterrey,Chile Poblano,Verduras,kg,Verduras Frescas SA,32,51.48,1647.36,3.01,154.95,9.41,Error de preparación,14.4,8.0,Alto,False,Semanal,7,2025-08
INV-00631,2025-07-17,July,SUC005,Puebla,Puebla,Pollo,Carnes,kg,Carnes Selectas MX,38,97.11,3690.18,5.38,522.45,14.16,Exceso de pedido,20.8,9.5,Alto,False,Diario,4,2025-07
INV-00632,2025-02-15,February,SUC003,Guadalajara,Guadalajara,Mole,Salsas,kg,Distribuidora del Centro,40,124.0,4960.0,2.55,316.2,6.38,Daño en almacenamiento,23.7,10.0,Alto,False,Quincenal,30,2025-02
INV-00633,2026-01-15,January,SUC009,Tijuana,Tijuana,Queso Oaxaca,Lácteos,kg,Lácteos Premium,26,148.09,3850.34,4.27,632.34,16.42,Error de preparación,15.1,6.5,Alto,False,Semanal,14,2026-01
INV-00634,2025-04-13,April,SUC002,Ciudad de México Sur,Ciudad de México,Queso Oaxaca,Lácteos,kg,Lácteos Premium,47,165.29,7768.63,5.42,895.87,11.53,Daño en almacenamiento,33.1,11.8,Alto,False,Semanal,14,2025-04
INV-00635,2025-10-26,October,SUC009,Tijuana,Tijuana,Chile Jalapeño,Verduras,kg,Verduras Frescas SA,32,37.07,1186.24,3.84,142.35,12.0,Caducidad,18.4,8.0,Alto,False,Semanal,10,2025-10
INV-00636,2025-11-27,November,SUC001,Ciudad de México Centro,Ciudad de México,Cebolla,Verduras,kg,Verduras Frescas SA,44,21.32,938.08,2.77,59.06,6.3,Devolución cliente,24.7,11.0,Alto,False,Semanal,14,2025-11
INV-00637,2025-06-20,June,SUC007,Cancún,Cancún,Salsa Roja,Salsas,litro,Distribuidora del Centro,50,62.62,3131.0,6.54,409.53,13.08,Caducidad,19.1,12.5,Alto,False,Semanal,7,2025-06
INV-00638,2025-12-08,December,SUC009,Tijuana,Tijuana,Tomate,Verduras,kg,Verduras Frescas SA,16,27.99,447.84,3.52,98.52,22.0,Caducidad,12.0,4.0,Alto,False,Diario,5,2025-12
INV-00639,2025-11-02,November,SUC009,Tijuana,Tijuana,Queso Oaxaca,Lácteos,kg,Lácteos Premium,49,144.97,7103.53,3.89,563.93,7.94,Error de preparación,20.1,12.2,Alto,False,Semanal,14,2025-11
INV-00640,2025-10-31,October,SUC005,Puebla,Puebla,Limón,Verduras,kg,Verduras Frescas SA,7,31.85,222.95,1.35,43.0,19.29,Daño en almacenamiento,3.8,1.8,Alto,False,Semanal,14,2025-10
INV-00641,2025-07-19,July,SUC003,Guadalajara,Guadalajara,Carne de Cerdo,Carnes,kg,Carnes Selectas MX,20,114.84,2296.8,1.07,122.88,5.35,Exceso de pedido,13.4,5.0,Alto,False,Diario,5,2025-07
INV-00642,2025-03-13,March,SUC004,Monterrey,Monterrey,Cerveza,Bebidas,caja,Bebidas del Norte,15,305.78,4586.7,0.52,159.01,3.47,Caducidad,9.9,3.8,Alto,False,Quincenal,180,2025-03
INV-00643,2025-12-13,December,SUC009,Tijuana,Tijuana,Aceite,Básicos,litro,Distribuidora del Centro,34,38.91,1322.94,3.52,136.96,10.35,Error de preparación,16.5,8.5,Alto,False,Quincenal,365,2025-12
INV-00644,2025-03-19,March,SUC003,Guadalajara,Guadalajara,Queso Fresco,Lácteos,kg,Lácteos Premium,15,101.64,1524.6,0.69,70.13,4.6,Daño en almacenamiento,5.0,3.8,Normal,False,Semanal,10,2025-03
INV-00645,2025-02-09,February,SUC004,Monterrey,Monterrey,Cilantro,Verduras,manojo,Verduras Frescas SA,29,7.45,216.05,2.06,15.35,7.1,Caducidad,18.5,7.2,Alto,False,Diario,3,2025-02
INV-00646,2025-10-26,October,SUC007,Cancún,Cancún,Tomate,Verduras,kg,Verduras Frescas SA,13,31.05,403.65,2.27,70.48,17.46,Caducidad,5.1,3.2,Alto,False,Diario,5,2025-10
INV-00647,2025-09-15,September,SUC008,Mérida,Mérida,Aceite,Básicos,litro,Distribuidora del Centro,29,45.25,1312.25,4.13,186.88,14.24,Devolución cliente,5.9,7.2,Bajo,True,Quincenal,365,2025-09
INV-00648,2025-04-11,April,SUC007,Cancún,Cancún,Aceite,Básicos,litro,Distribuidora del Centro,49,38.49,1886.01,8.46,325.63,17.27,Error de preparación,10.6,12.2,Bajo,True,Quincenal,365,2025-04
INV-00649,2026-01-06,January,SUC006,Querétaro,Querétaro,Queso Oaxaca,Lácteos,kg,Lácteos Premium,35,155.05,5426.75,3.17,491.51,9.06,Daño en almacenamiento,8.5,8.8,Bajo,True,Semanal,14,2026-01
INV-00650,2025-04-15,April,SUC009,Tijuana,Tijuana,Limón,Verduras,kg,Verduras Frescas SA,29,32.83,952.07,4.44,145.77,15.31,Daño en almacenamiento,15.0,7.2,Alto,False,Semanal,14,2025-04
INV-00651,2025-02-15,February,SUC004,Monterrey,Monterrey,Tortillas de Harina,Básicos,paquete,Distribuidora del Centro,5,32.02,160.1,0.53,16.97,10.6,Caducidad,1.8,1.2,Alto,False,Diario,5,2025-02
INV-00652,2025-10-17,October,SUC008,Mérida,Mérida,Limón,Verduras,kg,Verduras Frescas SA,40,31.99,1279.6,5.52,176.58,13.8,Caducidad,8.3,10.0,Bajo,True,Semanal,14,2025-10
INV-00653,2025-05-27,May,SUC005,Puebla,Puebla,Limón,Verduras,kg,Verduras Frescas SA,10,32.24,322.4,0.85,27.4,8.5,Daño en almacenamiento,7.2,2.5,Alto,False,Semanal,14,2025-05
INV-00654,2025-02-04,February,SUC007,Cancún,Cancún,Queso Oaxaca,Lácteos,kg,Lácteos Premium,47,138.32,6501.04,7.11,983.46,15.13,Daño en almacenamiento,24.2,11.8,Alto,False,Semanal,14,2025-02
INV-00655,2025-11-02,November,SUC004,Monterrey,Monterrey,Crema,Lácteos,litro,Lácteos Premium,22,45.07,991.54,0.69,31.1,3.14,Daño en almacenamiento,13.1,5.5,Alto,False,Semanal,14,2025-11
INV-00656,2025-12-24,December,SUC006,Querétaro,Querétaro,Mole,Salsas,kg,Distribuidora del Centro,50,129.42,6471.0,5.08,657.45,10.16,Error de preparación,29.5,12.5,Alto,False,Quincenal,30,2025-12
INV-00657,2025-08-08,August,SUC008,Mérida,Mérida,Crema,Lácteos,litro,Lácteos Premium,26,47.6,1237.6,3.34,158.98,12.85,Caducidad,11.3,6.5,Alto,False,Semanal,14,2025-08
INV-00658,2025-09-06,September,SUC003,Guadalajara,Guadalajara,Queso Fresco,Lácteos,kg,Lácteos Premium,46,104.01,4784.46,4.06,422.28,8.83,Error de preparación,16.0,11.5,Normal,False,Semanal,10,2025-09
INV-00659,2025-04-08,April,SUC008,Mérida,Mérida,Frijoles,Básicos,kg,Distribuidora del Centro,46,36.65,1685.9,6.3,230.89,13.7,Daño en almacenamiento,9.7,11.5,Bajo,True,Quincenal,180,2025-04
